plot,stem_id,base_stem_id,species_code,species_binomial,dbh_cm,pom,height_m,gps_number,dec_latitude,dec_longitude,standing_fallen,rtd,upsvq,death_cause,condition,notes_stem,notes_base,subplot_10m,alive_dead,year_survey,name_check
12,12_29,12_28,Map,Pseudolachnostylis maprouneifolia,4.9,1.3,4.2,304,-14.95158599,15.02078799,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_30,12_28,Map,Pseudolachnostylis maprouneifolia,6,1.3,4.2,304,-14.95158599,15.02078799,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_31,12_28,Map,Pseudolachnostylis maprouneifolia,5.5,1.3,4.2,304,-14.95158599,15.02078799,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_32,12_28,Map,Pseudolachnostylis maprouneifolia,8.9,1.3,4.2,304,-14.95158599,15.02078799,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_33,12_33,TS,Terminalia sericea,5.3,1.3,4.6,305,-14.95159504,15.02076896,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_34,12_33,TS,Terminalia sericea,7.1,1.3,5,305,-14.95159504,15.02076896,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_35,12_35,BM,Baphia massaiensis,7.4,1.3,5,307,-14.95156797,15.02076896,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_36,12_35,BM,Baphia massaiensis,7.4,1.3,4.6,307,-14.95156797,15.02076896,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_37,12_37,BM,Baphia massaiensis,7,1.3,4.6,307,-14.95156797,15.02076896,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_38,12_38,TS,Terminalia sericea,11.6,1.3,5.2,308,-14.95154802,15.02085102,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_39,12_39,TS,Terminalia sericea,7,1.3,5,309,-14.95156797,15.020919,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_40,12_40,PtA,Pterocarpus angolensis,5.7,1.3,4.5,310,-14.95157601,15.02093199,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_41,12_40,PtA,Pterocarpus angolensis,5.5,1.4,4.5,310,-14.95157601,15.02093199,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_42,12_42,CC,Combretum collinum,4.8,1.3,3,311,-14.95149496,15.02078597,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_43,12_43,CC,Combretum collinum,5.7,1.3,4,312,-14.95147803,15.02078002,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_44,12_44,TS,Terminalia sericea,9,1.3,4,313,-14.95146596,15.02078103,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_45,12_44,TS,Terminalia sericea,6,1.3,4,313,-14.95146596,15.02078103,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_46,12_46,BM,Baphia massaiensis,4.9,1.3,5.2,314,-14.95151298,15.02076996,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_47,12_47,BM,Baphia massaiensis,5,1.3,4,314,-14.95151298,15.02076996,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_48,12_48,CC,Combretum collinum,7.1,1.3,3.4,315,-14.95149898,15.02076502,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_49,12_49,BM,Baphia massaiensis,5.8,1.3,5.2,316,-14.95147903,15.02076603,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_50,12_50,BM,Baphia massaiensis,4.9,1.3,3.6,317,-14.95146303,15.02076996,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_51,12_50,BM,Baphia massaiensis,5.2,1.3,3.6,317,-14.95146303,15.02076996,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_52,12_52,BM,Baphia massaiensis,4.2,1.3,3.8,318,-14.95146202,15.02076703,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_53,12_53,BM,Baphia massaiensis,4.3,1.3,3.6,320,-14.95145699,15.02077801,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_54,12_54,BM,Baphia massaiensis,4.3,1.3,3.2,321,-14.95145297,15.02076703,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_55,12_54,BM,Baphia massaiensis,7.8,1.3,5.4,321,-14.95145297,15.02076703,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_56,12_54,BM,Baphia massaiensis,4.3,1.3,3,321,-14.95145297,15.02076703,S,D,NA,NA,NA,P2330,NA,FALSE,D,2019,FALSE
12,12_57,12_57,BM,Baphia massaiensis,7.7,1.3,5.2,322,-14.95143897,15.02079704,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_58,12_58,BM,Baphia massaiensis,5,1.3,3.8,323,-14.951445,15.02082503,S,NA,NA,NA,NA,"Leaning, P2331",NA,FALSE,A,2019,FALSE
12,12_59,12_59,BM,Baphia massaiensis,7.2,1.3,3.4,324,-14.95142103,15.02084498,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_60,12_60,BA,Burkea africana,6.8,1.3,14.2,325,-14.951416,15.02087398,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_61,12_60,BA,Burkea africana,6,1.3,14.2,325,-14.951416,15.02087398,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_62,12_62,CC,Combretum collinum,5.3,1.3,3.4,326,-14.951402,15.02088597,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_63,12_63,BM,Baphia massaiensis,7.5,1.3,4.8,327,-14.95136403,15.02088103,S,NA,NA,NA,NA,"Termites, P2332",NA,FALSE,A,2019,FALSE
12,12_64,12_63,BM,Baphia massaiensis,5.1,1.3,3.4,327,-14.95136403,15.02088103,S,NA,NA,NA,NA,P2333,NA,FALSE,A,2019,FALSE
12,12_65,12_65,CC,Combretum collinum,8,1.3,4.2,328,-14.95136001,15.02089603,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_66,12_66,TS,Terminalia sericea,4.7,1.3,3.8,329,-14.95136303,15.02084004,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_67,12_67,BM,Baphia massaiensis,5.2,1.3,4,330,-14.95135599,15.02082503,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_68,12_68,PtA,Pterocarpus angolensis,5.8,1.3,5.2,331,-14.95136596,15.02082604,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_69,12_68,PtA,Pterocarpus angolensis,4.6,1.3,3.2,331,-14.95136596,15.02082604,S,D,NA,NA,NA,P2334,NA,FALSE,D,2019,FALSE
12,12_70,12_68,PtA,Pterocarpus angolensis,7.4,1.3,5.2,331,-14.95136596,15.02082604,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_71,12_71,BM,Baphia massaiensis,5.5,1.3,4.4,332,-14.951343,15.02082101,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_72,12_72,CC,Combretum collinum,7.7,1.3,4.8,333,-14.951329,15.020791,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_73,12_72,CC,Combretum collinum,5.4,1.3,4.8,333,-14.951329,15.020791,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_74,12_74,BM,Baphia massaiensis,5.6,1.4,4.3,334,-14.95131299,15.020791,S,NA,NA,NA,NA,NA,"Leaning, P2335",FALSE,A,2019,FALSE
12,12_75,12_74,BM,Baphia massaiensis,5.2,1.4,4.3,334,-14.95131299,15.020791,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_76,12_76,CC,Combretum collinum,4.3,1.3,2,335,-14.95131299,15.02077097,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_77,12_77,SS,Strychnos spinosa,8.2,1.3,6.2,336,-14.95130503,15.02072898,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_78,12_77,SS,Strychnos spinosa,13.7,1.3,6.2,336,-14.95130503,15.02072898,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_79,12_79,TS,Terminalia sericea,5.7,1.3,3.4,337,-14.95133696,15.02072998,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_80,12_80,TS,Terminalia sericea,8.5,1.3,6.4,337,-14.95133696,15.02072998,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_81,12_80,TS,Terminalia sericea,4,1.3,2.4,337,-14.95133696,15.02072998,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_82,12_82,BM,Baphia massaiensis,8.5,1.3,4.2,338,-14.95125398,15.02078597,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_83,12_83,Map,Pseudolachnostylis maprouneifolia,6.3,1.3,3.8,339,-14.95127502,15.02081498,S,R,P,NA,NA,P2336,NA,FALSE,A,2019,FALSE
12,12_84,12_84,CC,Combretum collinum,5.5,1.2,4.2,340,-14.95129103,15.02084599,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_85,12_85,BA,Burkea africana,6.8,1.3,4.2,340,-14.95129103,15.02084599,S,R,P,NA,NA,NA,P2337,FALSE,A,2019,FALSE
12,12_86,12_85,BA,Burkea africana,6.5,1.3,4.2,340,-14.95129103,15.02084599,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_87,12_85,BA,Burkea africana,4.6,1.3,4.2,340,-14.95129103,15.02084599,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_88,12_85,BA,Burkea africana,5.2,1.3,4.2,340,-14.95129103,15.02084599,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_89,12_89,BA,Burkea africana,7.8,1.3,4.2,340,-14.95129103,15.02084599,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_90,12_89,BA,Burkea africana,4.3,1.3,4.2,340,-14.95129103,15.02084599,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_91,12_91,?,NA,5.5,1.3,4.2,341,-14.95130997,15.02087801,S,D,NA,NA,NA,P2338,NA,FALSE,D,2019,NA
12,12_92,12_92,?,NA,7,1.3,2.2,341,-14.95130997,15.02087801,S,D,P,NA,NA,"Termites, P2339",NA,FALSE,D,2019,NA
12,12_93,12_93,BM,Baphia massaiensis,7,1.3,4.2,342,-14.95131902,15.02084599,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_94,12_93,BM,Baphia massaiensis,5.7,1.1,4.2,342,-14.95131902,15.02084599,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_95,12_95,BM,Baphia massaiensis,4.9,1.3,3.8,343,-14.951358,15.02088798,S,NA,NA,NA,NA,P2340,NA,FALSE,A,2019,FALSE
12,12_96,12_95,BM,Baphia massaiensis,7.4,1.3,4.2,343,-14.951358,15.02088798,S,NA,NA,NA,NA,P2341,NA,FALSE,A,2019,FALSE
12,12_97,12_97,CC,Combretum collinum,8,1.3,4.4,344,-14.95137703,15.020862,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_98,12_98,CC,Combretum collinum,5.2,1.3,2.8,345,-14.95139396,15.02086803,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_99,12_99,BA,Burkea africana,6.6,1.3,3.4,346,-14.95141902,15.020863,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_100,12_99,BA,Burkea africana,5.8,1.3,3.4,346,-14.95141902,15.020863,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_101,12_101,BM,Baphia massaiensis,7.2,1.3,3.6,347,-14.95142103,15.020833,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
12,12_102,12_102,BM,Baphia massaiensis,6.8,1.3,4.2,348,-14.95142698,15.02086996,S,NA,NA,NA,NA,NA,"Branch snapped, P2342",TRUE,A,2019,FALSE
12,12_103,12_103,BM,Baphia massaiensis,5.7,1.3,3.8,349,-14.95141198,15.02089603,S,NA,NA,NA,NA,NA,NA,TRUE,A,2019,FALSE
12,12_104,12_104,PtA,Pterocarpus angolensis,5.8,1.3,4,350,-14.95148004,15.02089896,S,NA,NA,NA,NA,NA,P2343,TRUE,A,2019,FALSE
12,12_105,12_104,PtA,Pterocarpus angolensis,5.9,1.3,4,350,-14.95148004,15.02089896,S,NA,NA,NA,NA,NA,NA,TRUE,A,2019,FALSE
12,12_106,12_106,TS,Terminalia sericea,4.7,1.3,4.2,351,-14.95149001,15.02085303,S,R,NA,H,NA,P2344,Cut by humans,TRUE,A,2019,FALSE
12,12_107,12_106,TS,Terminalia sericea,4.3,1.3,4.2,351,-14.95149001,15.02085303,S,NA,NA,NA,NA,NA,NA,TRUE,A,2019,FALSE
12,12_108,12_108,TS,Terminalia sericea,7.4,1.2,4.8,352,-14.95149898,15.02083601,S,NA,NA,NA,NA,NA,NA,TRUE,A,2019,FALSE
12,12_109,12_109,BA,Burkea africana,11.4,1.3,6.4,353,-14.95152203,15.02083099,S,NA,NA,NA,NA,NA,NA,TRUE,A,2019,FALSE
12,12_110,12_109,BA,Burkea africana,10,1.3,6.4,353,-14.95152203,15.02083099,S,NA,NA,NA,NA,NA,NA,TRUE,A,2019,FALSE
12,12_111,12_109,BA,Burkea africana,9.5,1.3,6.4,353,-14.95152203,15.02083099,S,NA,NA,NA,NA,NA,NA,TRUE,A,2019,FALSE
12,12_112,12_109,BA,Burkea africana,4.4,1.3,6.4,353,-14.95152203,15.02083099,S,NA,NA,NA,NA,NA,NA,TRUE,A,2019,FALSE
12,12_113,12_109,BA,Burkea africana,8.7,1.3,6.4,353,-14.95152203,15.02083099,S,NA,NA,NA,NA,NA,NA,TRUE,A,2019,FALSE
12,12_114,12_109,BA,Burkea africana,9.5,1.3,6.4,353,-14.95152203,15.02083099,S,NA,NA,NA,NA,NA,NA,TRUE,A,2019,FALSE
12,12_115,12_109,BA,Burkea africana,6.5,1.3,6.4,353,-14.95152203,15.02083099,S,NA,NA,NA,NA,NA,NA,TRUE,A,2019,FALSE
12,12_116,12_109,BA,Burkea africana,4.2,1.3,3,353,-14.95152203,15.02083099,S,NA,NA,NA,NA,NA,NA,TRUE,A,2019,FALSE
13,13_1,13_1,BA,Burkea africana,6.1,1.3,3.2,354,-14.96364696,15.03632099,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_2,13_1,BA,Burkea africana,5.4,1.3,3.2,354,-14.96364696,15.03632099,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_3,13_3,BA,Burkea africana,13.7,1.3,6.4,355,-14.96367001,15.03630297,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_4,13_4,BA,Burkea africana,9,1.2,4.2,356,-14.96368803,15.03628604,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_5,13_5,CC,Combretum collinum,7,1.3,3.6,357,-14.96375601,15.03625302,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_6,13_6,CC,Combretum collinum,5.8,1.3,3.2,358,-14.96377001,15.03624899,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_7,13_7,TS,Terminalia sericea,4.3,1.3,3,359,-14.96378199,15.03627397,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_8,13_8,CC,Combretum collinum,5.2,1.3,2.8,360,-14.96378501,15.03622703,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_9,13_9,CC,Combretum collinum,5.8,1.3,4.8,361,-14.96379901,15.03624002,S,NA,NA,NA,NA,NA,P2350,FALSE,A,2019,FALSE
13,13_10,13_9,CC,Combretum collinum,6.6,1.3,4.8,361,-14.96379901,15.03624002,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_11,13_9,CC,Combretum collinum,5.8,1.3,4.8,361,-14.96379901,15.03624002,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_12,13_9,CC,Combretum collinum,6.5,1.3,4.8,361,-14.96379901,15.03624002,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_13,13_13,CC,Combretum collinum,5.4,1.3,2.6,362,-14.96380496,15.03622804,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_14,13_14,BA,Burkea africana,7.8,1.3,3.4,363,-14.96380798,15.03624598,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_15,13_15,BA,Burkea africana,4.5,1.3,2.4,364,-14.96380798,15.03624799,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_16,13_15,BA,Burkea africana,4.9,1.3,2.4,364,-14.96380798,15.03624799,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_17,13_17,BA,Burkea africana,9.6,1.2,3.6,365,-14.96383002,15.03625704,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_18,13_17,BA,Burkea africana,4.5,1.3,3.6,365,-14.96383002,15.03625704,S,R,P,NA,NA,P2351,NA,FALSE,A,2019,FALSE
13,13_19,13_19,BA,Burkea africana,6.4,1.3,2.2,366,-14.963855,15.03626299,S,D,NA,NA,NA,"Fungi, P2352",NA,FALSE,D,2019,FALSE
13,13_20,13_20,CC,Combretum collinum,4.9,1.3,1.8,367,-14.96377101,15.03628696,S,R,P,NA,NA,P2353,NA,FALSE,A,2019,FALSE
13,13_21,13_21,CC,Combretum collinum,7.6,1.3,3.8,368,-14.96374302,15.03636299,S,NA,NA,NA,NA,P2354,NA,FALSE,A,2019,FALSE
13,13_22,13_22,TS,Terminalia sericea,6,1.3,1.7,369,-14.96390797,15.03638403,S,R,P,NA,NA,P2355,NA,FALSE,A,2019,FALSE
13,13_23,13_23,CC,Combretum collinum,4.6,1.3,2.2,370,-14.963899,15.03638604,S,R,P,NA,NA,P2356,NA,FALSE,A,2019,FALSE
13,13_24,13_24,CC,Combretum collinum,6,1.3,3.6,372,-14.96393404,15.036365,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_25,13_25,CC,Combretum collinum,4.9,1.3,3.4,373,-14.96400001,15.03640599,S,D,NA,NA,NA,NA,P2357,FALSE,D,2019,FALSE
13,13_26,13_25,CC,Combretum collinum,6.8,1.3,3.4,373,-14.96400001,15.03640599,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_27,13_27,CC,Combretum collinum,8,1.3,3.6,374,-14.96400302,15.03640397,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_28,13_27,CC,Combretum collinum,10.9,1.3,4,374,-14.96400302,15.03640397,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_29,13_29,TS,Terminalia sericea,4.6,1.3,2.4,375,-14.96403303,15.03643398,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_30,13_30,TS,Terminalia sericea,7.6,1.3,6.2,376,-14.96402498,15.03649299,S,NA,NA,NA,NA,P2358,NA,FALSE,A,2019,FALSE
13,13_31,13_30,TS,Terminalia sericea,9,1.3,6.2,376,-14.96402498,15.03649299,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_32,13_32,BA,Burkea africana,8.7,1.4,6,377,-14.96399598,15.03648704,S,NA,NA,NA,NA,Termites,NA,FALSE,A,2019,FALSE
13,13_33,13_32,BA,Burkea africana,8.1,1.4,6,377,-14.96399598,15.03648704,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_34,13_34,CC,Combretum collinum,5.1,1.3,1.5,378,-14.96398902,15.03648503,S,D,P,NA,NA,P2359,NA,FALSE,D,2019,FALSE
13,13_35,13_35,CC,Combretum collinum,6,1.3,4.2,379,-14.96398601,15.03654697,S,NA,NA,NA,NA,NA,P2360,FALSE,A,2019,FALSE
13,13_36,13_35,CC,Combretum collinum,4.3,1.3,4.2,379,-14.96398601,15.03654697,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_37,13_35,CC,Combretum collinum,5.4,1.3,4.2,379,-14.96398601,15.03654697,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_38,13_38,CC,Combretum collinum,5.8,1.3,2.8,380,-14.96396002,15.03650699,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_39,13_39,CC,Combretum collinum,6.8,1.3,3.2,381,-14.96393899,15.03651001,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_40,13_40,BA,Burkea africana,7.5,1.3,3,382,-14.96391702,15.03648897,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_41,13_41,BM,Baphia massaiensis,6.7,1.3,4.2,383,-14.96395198,15.036466,S,NA,NA,NA,NA,P2361,NA,FALSE,A,2019,FALSE
13,13_42,13_42,BM,Baphia massaiensis,8.8,1.3,4.4,384,-14.96394997,15.03645703,S,NA,NA,NA,NA,P2362,NA,FALSE,A,2019,FALSE
13,13_43,13_42,BM,Baphia massaiensis,6.8,1.3,4.4,384,-14.96394997,15.03645703,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_44,13_42,BM,Baphia massaiensis,5,1.3,4.4,384,-14.96394997,15.03645703,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
13,13_45,13_45,TS,Terminalia sericea,5.1,1.3,5.2,385,-14.963856,15.036452,S,NA,NA,NA,NA,NA,NA,TRUE,A,2019,FALSE
13,13_46,13_45,TS,Terminalia sericea,9.1,1.3,5.2,385,-14.963856,15.036452,S,NA,NA,NA,NA,NA,NA,TRUE,A,2019,FALSE
13,13_47,13_45,TS,Terminalia sericea,5.2,1.3,5.2,385,-14.963856,15.036452,S,NA,NA,NA,NA,NA,NA,TRUE,A,2019,FALSE
13,13_48,13_48,TS,Terminalia sericea,7.5,1.3,1.8,386,-14.963827,15.03643298,S,D,P,NA,NA,P2363,NA,TRUE,D,2019,FALSE
13,13_49,13_49,TS,Terminalia sericea,4.2,1.3,3.2,387,-14.96380001,15.036422,S,NA,NA,NA,NA,NA,NA,TRUE,A,2019,FALSE
14,14_1,14_1,BM,Baphia massaiensis,5.5,1.3,5.2,388,-14.96003101,15.032986,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_2,14_2,BM,Baphia massaiensis,5,1.3,4.6,388,-14.96003101,15.032986,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_3,14_3,BM,Baphia massaiensis,4.8,1.3,5.2,388,-14.96003101,15.032986,S,NA,NA,NA,NA,P2368,NA,FALSE,A,2019,FALSE
14,14_4,14_4,BM,Baphia massaiensis,4.3,1.3,5.2,388,-14.96003101,15.032986,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_5,14_5,BA,Burkea africana,8.2,1.3,4.2,389,-14.96003201,15.03295499,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_6,14_5,BA,Burkea africana,4.5,1.3,4.2,389,-14.96003201,15.03295499,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_7,14_7,BA,Burkea africana,5.8,1.3,5.4,390,-14.96000896,15.03291501,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_8,14_7,BA,Burkea africana,10.4,1.3,5.4,390,-14.96000896,15.03291501,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_9,14_9,BA,Burkea africana,7.1,1.3,4,390,-14.96000896,15.03291501,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_10,14_10,Map,Pseudolachnostylis maprouneifolia,5.5,1.3,2.6,391,-14.96003503,15.032857,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_11,14_11,?,NA,5.9,1.3,4.4,392,-14.96001801,15.03284804,S,D,NA,NA,NA,P2369,NA,FALSE,D,2019,NA
14,14_12,14_12,?,NA,6.5,1.3,3,392,-14.96001801,15.03284804,S,D,NA,NA,NA,P2370,NA,FALSE,D,2019,NA
14,14_13,14_13,?,NA,5.3,1.3,3,392,-14.96001801,15.03284804,S,D,NA,NA,NA,NA,P2371,FALSE,D,2019,NA
14,14_14,14_13,?,NA,5.9,1.3,3,392,-14.96001801,15.03284804,S,D,NA,NA,NA,NA,NA,FALSE,D,2019,NA
14,14_15,14_15,CC,Combretum collinum,5.3,1.3,3.8,394,-14.95999102,15.03295499,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_16,14_16,CC,Combretum collinum,4.4,1.3,3,394,-14.95999102,15.03295499,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_17,14_16,CC,Combretum collinum,4.9,1.3,3,394,-14.95999102,15.03295499,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_18,14_18,BA,Burkea africana,7.4,1.3,4,394,-14.95999102,15.03295499,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_19,14_19,BA,Burkea africana,7.4,1.3,4.4,395,-14.95997099,15.03294996,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_20,14_20,BA,Burkea africana,8.7,1.3,4,396,-14.95995297,15.03297804,S,NA,NA,NA,NA,P2372,NA,FALSE,A,2019,FALSE
14,14_21,14_21,BM,Baphia massaiensis,6,1.3,2.8,397,-14.95996102,15.03298399,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_22,14_21,BM,Baphia massaiensis,4.7,1.3,2.8,397,-14.95996102,15.03298399,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_23,14_23,CC,Combretum collinum,7.5,1.2,3.6,398,-14.95997602,15.033014,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_24,14_23,CC,Combretum collinum,5.4,1.3,3.6,398,-14.95997602,15.033014,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_25,14_25,CC,Combretum collinum,7.2,1.3,4.6,399,-14.95995004,15.03297896,S,NA,NA,NA,NA,NA,Coppice,FALSE,A,2019,FALSE
14,14_26,14_25,CC,Combretum collinum,4.2,1.3,4.6,400,-14.95992799,15.03297997,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_27,14_25,CC,Combretum collinum,4.7,1.3,4.6,400,-14.95992799,15.03297997,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_28,14_25,CC,Combretum collinum,4.6,1.3,4.6,400,-14.95992799,15.03297997,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_29,14_25,CC,Combretum collinum,4.8,1.3,4.6,400,-14.95992799,15.03297997,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
14,14_30,14_25,CC,Combretum collinum,6.8,1.3,4.6,400,-14.95992799,15.03297997,S,NA,NA,NA,NA,NA,NA,FALSE,A,2019,FALSE
